reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;appVersion;sentiment_polarity;sentiment_subjective;wordCount;uppercaseCharCount;specialCharCount;sentiment_rating;content_without_stopwords
2f91f459-1aea-4cbc-98fc-410d26da7e2c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;dokter spesialisnya lengkap dan ready terus setiap saat. sukses terus buat klikdokter;5;1;2.0.26;25/10/2022 11:10;Dear 097_Viola Adriany Savitri, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:20;2.0.26;0.2;0.5;12;0;1;Positive;dokter spesialisnya lengkap ready saat. sukses klikdokter
7c083619-bc7c-4d04-9ce9-3813464d1f0d;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;bintang 5 buat keseluruhan fitur dan pelayanannya! juaraaa banget;5;0;2.0.26;25/10/2022 10:52;Dear Fadlur Rahman, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:19;2.0.26;0.0;0.0;9;0;1;Positive;bintang 5 fitur pelayanannya! juaraaa banget
43eee1c5-4bf6-4b3c-89af-15a22188e669;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;apa cuma gue yg suka bacain berita kesehatan yang ada di appnya kalo lagi gabut wkwk;5;0;2.0.26;25/10/2022 10:52;Dear Luluk Yaumil Fadhilah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:19;2.0.26;0.0;0.0;16;0;0;Positive;gue yg suka bacain berita kesehatan appnya kalo gabut wkwk
89a8a0e1-649b-44d9-b028-12b56e9652e6;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;gue mulai pake klikdokter karena awalnya temen duluan yang pake, terus katanya worth jadi akhirnya gue coba. emang bener sih dengan harga semurah itu worth it parah;5;0;2.0.26;25/10/2022 10:51;Dear 047_Salman Alfarisy Maulana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:18;2.0.26;0.3;0.1;27;0;2;Positive;gue pake klikdokter temen duluan pake, worth gue coba. emang bener sih harga semurah worth it parah
f6623970-5f8f-471e-aaf7-8ea8b360243b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;aplikasinya satu tapi bisanya banyak, coba deh eksplor fiturnya, jujur ga expect kalo bisa komplit.;5;0;2.0.26;25/10/2022 10:41;Dear Indir Firdana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:16;2.0.26;0.0;0.0;15;0;3;Positive;aplikasinya bisanya banyak, coba deh eksplor fiturnya, jujur ga expect kalo komplit.
94434c78-3dde-42e1-8657-75a3c7fbdc8e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;waktu covid lagi naik kemarin, gue stock vitamin dari klikdokter karena vitaminnya lengkap. sampe rumah cepet, packagingnya juga safety banget;5;0;2.0.26;25/10/2022 10:28;Dear B_129_Irpan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 11:16;2.0.26;0.0;0.0;20;0;3;Positive;covid kemarin, gue stock vitamin klikdokter vitaminnya lengkap. sampe rumah cepet, packagingnya safety banget
24455d23-acdd-4c44-a153-0aff426da398;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;karena gw ga suka yg ribet2, seneng bgt pake klikdokter soalnya semua serba ada. konsul dokter bisa, resep langsung ada di aplikasi, udah gitu bisa pesen obat langsung dari aplikasi juga;5;35;2.0.26;25/10/2022 10:11;Dear Rizqi Akbar, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 10:14;2.0.26;0.0;0.0;31;0;4;Positive;gw ga suka yg ribet2, seneng bgt pake klikdokter serba ada. konsul dokter bisa, resep langsung aplikasi, udah gitu pesen obat langsung aplikasi
cf5e438b-6aae-4088-93f2-61dd88cb5850;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;dokternya sabar banget ngejelasin dan jawabin semua pertanyaan gua, perlu diacungi jempol lah;5;0;2.0.26;25/10/2022 09:57;Dear Ramdani Al Mubarok, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 10:05;2.0.26;0.0;0.0;13;0;1;Positive;dokternya sabar banget ngejelasin jawabin gua, diacungi jempol
8b466a85-d772-4359-beff-56395f9fe19b;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;dokternya bisa pilih sendiri dan informasi tentang dokternya lengkap, ada fotonya +keterangan sudah praktik sekian tahun;5;0;2.0.26;25/10/2022 09:44;Dear Nurul Syafa'ah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 10:05;2.0.26;0.0;0.0;16;0;2;Positive;dokternya pilih informasi dokternya lengkap, fotonya +keterangan praktik sekian
d6c0f91e-b62d-48b2-b644-be0aa4df8452;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;apli kasi egk jelas udah masuk udah di isi datanya keluar sendiri cuman gabisan data aja;1;0;;25/10/2022 08:22;Hai Gunung Sindur Berkah, terima kasih sudah meluangkan waktu untuk memberikan ulasan kepada kami. KlikDokter akan terus menciptakan pengalaman yang terbaik bagi semua pelanggan dan tentunya kami mendengar ulasan dari kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 10:09;;0.0;0.0;16;0;0;Negative;apli kasi egk udah masuk udah isi datanya cuman gabisan data aja
e0bce6b9-93d6-4eb0-ac78-5dcb8a567513;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ibarat ojol ini mah dokternya kaya driver bintang 5, bahasanya ramah, santun tapi paham gitu keluhan kita apa;5;0;2.0.26;25/10/2022 07:06;Dear Rulane Yourin, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 07:18;2.0.26;0.0;0.0;18;0;2;Positive;ojol mah dokternya kaya driver bintang 5, bahasanya ramah, santun paham gitu keluhan
edb27f40-2739-458a-bb7a-7948369cc399;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;zaman sekarang semua serba gampang, konsul ke dokter ga pake mahal dan ga pake lama .;5;0;;25/10/2022 06:23;Dear Mela Aprilla, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:27;;0.0;0.0;16;0;2;Positive;zaman serba gampang, konsul dokter ga pake mahal ga pake .
51fdf72c-87c8-4262-bf34-4067b8f1f6a8;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;abis konsul di klikdokter aku merasa terbantu banget sama jawaban dari dokternya, so happy;5;0;2.0.26;25/10/2022 06:14;Dear Alda Wiguna Nur Haristsa, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:31;2.0.26;0.8;1.0;14;0;1;Positive;abis konsul klikdokter terbantu banget dokternya, so happy
795c01c3-9292-438c-b123-05348c9c4a35;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;eazy to use, anytime anywhere. tetep sih kuncinya jaga kesehatan;5;0;2.0.26;25/10/2022 06:00;Dear Anisa Rahma, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:13;2.0.26;0.0;0.0;10;0;2;Positive;eazy to use, anytime anywhere. tetep sih kuncinya jaga kesehatan
71a0ce25-4800-4f8b-971f-49b8fce59142;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ragu sih awalnya buat langganan, kaya perlu ga ya perlu ga ya? pas kena covid tu, akhirnya keterusan langganan;5;0;2.0.26;25/10/2022 05:52;Dear Khoirun Nisak, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:13;2.0.26;0.0;0.0;19;0;3;Positive;ragu sih langganan, kaya ga ya ga ya? pas kena covid tu, keterusan langganan
de78a14a-3e42-420c-978c-e67a439b8344;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;jelas males banget antre kalo ke klinik apalagi puskesmas, gampang juga buat dipahami even emak emak kaya kite;5;0;2.0.26;25/10/2022 05:43;Dear Anisah Official, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:13;2.0.26;0.0;0.0;18;0;1;Positive;males banget antre kalo klinik puskesmas, gampang dipahami even emak emak kaya kite
dbb1d261-0a4f-4fe4-9964-d04fd0276930;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;klikdokter to the rescue, dokternya baik banget ramah banget huhu lov;5;0;2.0.26;25/10/2022 05:36;Dear Putri Saraswati, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 06:12;2.0.26;0.0;0.0;11;0;1;Positive;klikdokter to the rescue, dokternya banget ramah banget huhu lov
470b6fc0-ae65-49cd-a323-23a563718efd;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;biasanya kan kalo demam atau gejala gejala sakit kambuhnya tengah malem tu, ke klinik juga jauh, best solution sih so far buat konsultasi .;5;1;2.0.26;25/10/2022 04:23;Dear Mutiarani Ragil Ayu, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:07;2.0.26;0.55;0.65;24;0;3;Positive;kalo demam gejala gejala sakit kambuhnya malem tu, klinik jauh, best solution sih so far konsultasi .
efc829cb-9aa3-47c9-97bf-bd81eb749e31;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kalo bahasa2 kedokteran kita mah kan ga paham yak? ini ez bro, kayak kita konsul ke dokter ajaa, ditanya keluhan, jabarin deh tu keluhannya apa ajaa;5;0;2.0.26;25/10/2022 04:19;Dear Desy Wahyu, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:07;2.0.26;0.0;0.0;26;0;4;Positive;kalo bahasa2 kedokteran mah ga paham yak? ez bro, kayak konsul dokter ajaa, keluhan, jabarin deh tu keluhannya ajaa
5cdacd23-cba6-45c6-b951-b5ecc6e0ef39;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;terimakasih founder klikdokter, hidup aing jadi jauh lebih mudah sejak nemu klikdokter;5;0;;25/10/2022 04:16;Dear Bunga Dwi Syahputri, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:07;;0.0;0.0;12;0;1;Positive;terimakasih founder klikdokter, hidup aing mudah nemu klikdokter
b99e96a2-63e6-4dad-81db-d361df19988e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kaget baru chat balesnya melebihi doi, cepet banget langsung typing, jadi sesi konsulnya jg ga akan sia-sia;5;0;;25/10/2022 04:15;Dear Alin, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:07;;0.0;0.0;17;0;3;Positive;kaget chat balesnya melebihi doi, cepet banget langsung typing, sesi konsulnya jg ga sia-sia
ee55c636-ca6a-4e19-8c07-7354182be46c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;ngeshare pengalaman aku pas sakit di kosan , terus di saranin kakak malah buat download . ngebantu asliiii;5;0;2.0.26;25/10/2022 04:15;Dear Tita eka, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:07;2.0.26;0.0;0.0;18;0;2;Positive;ngeshare pengalaman pas sakit kosan , saranin kakak download . ngebantu asliiii
9ffbed4e-a1d6-45fe-9a68-7939aee3b114;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;si paket lengkap deh ini app diborong semua, tapi paing utama kalo aku buat konsultasi 24 jam sih;5;0;;25/10/2022 04:13;Dear Heyrosa, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:06;;0.0;0.0;18;0;1;Positive;si paket lengkap deh app diborong semua, paing utama kalo konsultasi 24 jam sih
d4c49520-9e7a-4f4f-9524-5a6d1668943c;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;kesan abis pertama kali konsul lewat vc tuh pembawaan dokternya ceria banget, jadi ga ragu ragu buat konsul lagi next time;5;0;2.0.26;25/10/2022 03:33;Dear Salmaa Putri Nadiayani, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 05:06;2.0.26;0.0;0.0;21;0;1;Positive;kesan abis kali konsul vc tuh pembawaan dokternya ceria banget, ga ragu ragu konsul next time
49941a4a-58f6-4324-8ea4-f2a6440bfd9a;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;design aplikasinya user friendly banget, buktinya mama gue langsung ngerti cara pake aplikasinya setelah instal;5;0;2.0.26;25/10/2022 03:26;Dear Achmad Bagus Maulana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 03:38;2.0.26;0.375;0.5;15;0;1;Positive;design aplikasinya user friendly banget, buktinya mama gue langsung ngerti pake aplikasinya instal
81b89a0c-73b3-4928-926e-dc4988153ff4;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;appnya simple dan user friendly, ada tutorialnya juga buat pengguna baru jadi gak kebingungan;5;0;;25/10/2022 00:35;Dear Novia Fitriana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;25/10/2022 01:00;;0.1875;0.4285714285714286;14;0;1;Positive;appnya simple user friendly, tutorialnya pengguna gak kebingungan
a9a36b39-244e-4256-96b9-454b8e2c5206;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;mantap jiwa baru ngerasain segampang konsul online diklikdokter;5;0;2.0.26;24/10/2022 16:04;Dear Jaya Wardhana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 16:43;2.0.26;0.0;0.0;8;0;0;Positive;mantap jiwa ngerasain segampang konsul online diklikdokter
9defc795-5f09-4e6d-af52-2ba446ce2d01;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;awal nyoba konsul iseng kan grgr temen gue ngomongin klikdokter. kebetulan waktu itu gue lagi ga enak badan padahal lagi banyak kegiatan. dokternya baik banget, udah gitu praktis lagi bisa konsul dr kasur sendiri dan resep bisa ditebus lewat aplikasi. 10/10 recommended;5;0;2.0.26;24/10/2022 15:07;Dear Arum Purbo, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 15:22;2.0.26;0.0;0.0;42;0;5;Positive;nyoba konsul iseng grgr temen gue ngomongin klikdokter. gue ga enak badan kegiatan. dokternya banget, udah gitu praktis konsul dr kasur resep ditebus aplikasi. 10/10 recommended
507ad6f0-3dde-4233-8388-91d55e0a681f;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;harganya gak nusuk di kantong pelajar, udah gitu pelayanannya worth it banget pula. mantab;5;0;;24/10/2022 14:56;Dear Novandri ,i, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 15:21;;0.3;0.1;14;0;2;Positive;harganya gak nusuk kantong pelajar, udah gitu pelayanannya worth it banget pula. mantab
6f98e3aa-3f2a-4b85-8006-e19b7c4b6e47;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;dari semua aplikasi telehealth yg pernah gue pake, klikdokter emang paling klik di hati sih. pelayanannya ga tanggung tanggung, selalu puas;5;0;2.0.26;24/10/2022 14:40;Dear Cintya Cindy, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 15:20;2.0.26;0.0;0.0;21;0;3;Positive;aplikasi telehealth yg gue pake, klikdokter emang klik hati sih. pelayanannya ga tanggung tanggung, puas
f0dcae02-68fa-4234-a355-ae7513d727ec;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;terima kasih, aplikasinya sangat mudah digunakan;5;0;2.0.26;24/10/2022 14:27;Dear Rendy DP, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 14:37;2.0.26;0.0;0.0;6;0;1;Positive;terima kasih, aplikasinya mudah
7708a3fd-df00-4fe6-9512-7f90eea71732;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;udah beberapa kali konsul di klikdokter, yang paling berasa tuh dokternya ramah-ramah banget. semua pertanyaan gw dijawab sampe gw bener bener paham. worth banget sama harganya;5;0;2.0.26;24/10/2022 13:32;Dear DS_Fathur Rohman, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 13:56;2.0.26;0.3;0.1;26;0;4;Positive;udah kali konsul klikdokter, berasa tuh dokternya ramah-ramah banget. gw sampe gw bener bener paham. worth banget harganya
4a4c352c-e7ea-476e-9280-be152f7129f2;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;di klikdokter semua macam dokter ada mulai dari dokter umum sampe spesialis, lengkap pokoknya luv banget;5;0;;24/10/2022 11:55;Dear Saskiyah Firda, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 11:58;;0.0;0.0;16;0;1;Positive;klikdokter dokter dokter sampe spesialis, lengkap pokoknya luv banget
21bea9c1-3237-44f0-b3ae-6423763f8655;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;salut banget sama aplikasi telehealth yang satu ini, banyak fitur yang ga ada di aplikasi kompetitor dan pelayanannya ngetop banget;5;3;2.0.26;24/10/2022 11:44;Dear Aysah Daci, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 11:58;2.0.26;0.0;0.0;20;0;1;Positive;salut banget aplikasi telehealth ini, fitur ga aplikasi kompetitor pelayanannya ngetop banget
7ed9e67c-a1fb-4cb8-ab32-4def8a66272e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;harga terjangkau tapi udah bisa konsul langsung sama dokter. video call sama dokternya ga awkward, komunikatif banget.;5;0;2.0.26;24/10/2022 11:21;Dear Bee, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 11:58;2.0.26;-0.6;1.0;17;0;3;Positive;harga terjangkau udah konsul langsung dokter. video call dokternya ga awkward, komunikatif banget.
b0235c21-438f-4966-bde8-bbe29638d91e;Pengguna Google;https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g;fitur fiturnya lebih lengkap dari yang lain, design aplikasi jg mudah dimengerti buat semua kalangan;5;1;2.0.26;24/10/2022 11:20;Dear Muhammad Anugerah Rimba Abdillah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.;24/10/2022 11:58;2.0.26;0.0;0.0;15;0;1;Positive;fitur fiturnya lengkap lain, design aplikasi jg mudah dimengerti kalangan
